sample_id,Continent,Country,System,Waterbody,Zone Area,Tidal_Zone,Test_Area,Year,Date,mp/kg dw,Size_class,source,environment_type,location,Dominant Color,Size_Category
Xialiao_2018-04-25_B_2.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,25.25252525252525,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_3.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,35.01400560224089,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_4.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,38.77887788778878,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_5.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,43.61558129041962,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_6.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,59.65593784683685,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_7.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,24.65404803562907,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_8.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,154.60295151089247,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_9.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,77.83170039373685,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_10.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,49.14545587911685,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_11.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,21.733880705143687,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_12.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,86.41883334574983,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_13.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,26.03755720372416,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_14.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,0.7541478129713424,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_15.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,162.2765757290687,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",green,mesoplastics
Xialiao_2018-04-25_B_16.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.7770007770007771,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",grey,mesoplastics
Xialiao_2018-04-25_B_17.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,1.4291839359725595,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_18.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_19.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_20.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_21.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2018-01-01,2018-04-25,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",black,mesoplastics
Xialiao_2018-04-25_B_22.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2018-01-01,2018-04-25,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_23.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2018-01-01,2018-04-25,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_1.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,33.860933931805654,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_2.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,56.07322503504576,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_3.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,28.886554621848735,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_4.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,34.38305852934281,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_5.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,26.57151533556028,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_6.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,94.54904217709448,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_7.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,15.917230401910068,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_8.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,43.95604395604395,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_9.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,97.3744950952106,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_10.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,91.5686412622385,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_11.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,14.97967044725016,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_12.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,12.85863537732058,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",green,mesoplastics
Xialiao_2018-04-25_C_13.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,12.87001287001287,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_14.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,115.69221212827082,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_15.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,7.946598855689763,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_16.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,10.712814173877216,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_17.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.7421701053881549,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_18.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,2.8530670470756063,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_19.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,2.3664904945965133,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_20.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,2.8533384059349434,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_21.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2018-01-01,2018-04-25,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_22.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2018-01-01,2018-04-25,0.0,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_23.0_microplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2018-01-01,2018-04-25,2.4092515258592995,microplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_1.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,5.31874477623281,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_2.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,5.490196078431373,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_3.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,4.974770805202189,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_4.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,3.668916935720575,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_5.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,13.858497447118893,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_6.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,7.884174311926605,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_7.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,6.555466530701435,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_8.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,8.257070116287071,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_9.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,18.751019077123757,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_10.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,26.032919046019487,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_11.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,6.196746707978312,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_12.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,3.173343911146371,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_13.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,35.27481542247744,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_14.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,4.842615012106537,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_15.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,0.755287009063444,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_16.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_17.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_18.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_19.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_20.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_A_21.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_22.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_A_23.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_1.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,2.532072923700203,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_2.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,3.483106931382794,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_3.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,7.002801120448178,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_4.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,12.376237623762377,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_5.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,7.519927808693037,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_6.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,5.549389567147614,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_7.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,6.362334976936535,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_8.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,22.839072382290933,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_9.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,16.4820071422031,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_10.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,13.203256803344823,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_11.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,8.854543990984464,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_12.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_13.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,5.523118194729367,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_14.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,16.59125188536953,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_15.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,19.5986202571339,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_16.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.7770007770007771,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_17.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_18.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_19.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_20.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,supra_littoral,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_21.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_B_22.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,high_tide_line,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_B_23.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,intertidal,Xialiao_Beach,2018-01-01,2018-04-25,0.0,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_1.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,3.1498543192377353,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_2.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,13.19370000824606,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_3.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,4.376750700280112,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_4.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,7.814331483941548,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",unknown,mesoplastics
Xialiao_2018-04-25_C_5.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,dune,Xialiao_Beach,2018-01-01,2018-04-25,4.555116914667476,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_6.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,13.154649346378362,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_7.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,3.979307600477517,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_8.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,5.4945054945054945,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_9.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,18.753606462781303,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_10.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,6.339367472001127,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_11.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,2.139952921035737,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_12.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,backshore,Xialiao_Beach,2018-01-01,2018-04-25,1.607329422165073,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
Xialiao_2018-04-25_C_13.0_mesoplastics,Asia,Taiwan,Marine,Xialiao,Beach,storm_line,Xialiao_Beach,2018-01-01,2018-04-25,0.8043758043758044,mesoplastics,Taiwan Beaches,Beach,"Xialiao_Beach, Taiwan",transparent,mesoplastics
