sample_id,Continent,Country,System,Waterbody,Zone Area,Tidal_Zone,Test_Area,Year,Date,mp/kg dw,Size_class,Dominant_Size,dominant_color,source,environment_type,location,concentration_level,color_display
Longmen_2018-04-27_A_11.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,25.112244121451948,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_A_12.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,18.90645088104061,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_A_13.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.2404779686333085,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_14.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,10.476689366160292,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_A_15.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,14.453187730849525,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_A_16.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,16.390755613833797,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_A_17.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,10.568962480183194,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_A_18.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,6.440334897414664,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_19.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,5.869036639557306,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_20.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.8884150675195451,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_21.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.7742335088262621,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_22.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_23.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,16.98551761129984,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_A_24.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.7281603732826407,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_25.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_1.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.4230676035861403,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_2.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_3.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.5493066852583468,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_4.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.965159377316531,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_5.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,7.727975270479134,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_6.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.4986886474334955,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_7.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,3.703978072449811,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_8.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,3.828190797029325,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_9.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,9.374467359809104,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_10.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,8.710801393728223,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_11.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,14.599961066770486,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_B_12.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,20.3921568627451,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_B_13.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,20.761741122565866,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_B_14.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,26.90238278247502,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_B_15.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,3.9286556140488726,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_16.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,10.500262506562663,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_B_17.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,10.268857356235996,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_B_18.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.8601190476190472,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_19.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_20.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.7986582541330565,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_21.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.5467904098994587,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_22.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,4.00737356736395,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_23.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.351281448389372,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_24.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.9695559433779328,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_B_25.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_1.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.8543357539513028,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_2.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_3.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_4.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.6747613465081224,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_5.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.8153153153153156,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_6.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.8327781479013991,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_7.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.8249463784853985,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_8.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,3.862495171881035,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_9.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,7.730364873222017,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_10.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,4.718093890068412,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_11.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,24.71169686985173,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_C_12.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,32.88490284005979,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_C_13.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,29.6273195072509,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_C_14.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,29.64652223489168,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_C_15.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,15.845349389954048,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_C_16.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,28.371030026006775,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_C_17.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,9.669741148467718,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_18.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,6.909258406264394,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_19.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,3.825847425204682,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_20.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.5583606046439145,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_21.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.774593338497289,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_22.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.5289350967051452,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_23.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_C_24.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,10.784993451968264,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_C_25.0_microplastics,Asia,Taiwan,Marine,Longmen,Beach,intertidal,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,microplastics,<5 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_1.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_2.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_3.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,dune,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_4.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_5.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_6.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_7.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_8.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.858000858000858,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_9.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.591596371160274,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_10.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.554968123153475,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_11.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,backshore,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.282931283768359,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_12.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,10.587612493382744,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Low,unknown
Longmen_2018-04-27_A_13.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.2404779686333085,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_14.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,4.365287235900121,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_15.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,storm_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,4.817729243616508,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_16.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.4586133420750698,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_17.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.8807468733485995,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_18.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,5.520287054926855,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_19.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,1.6768676113020875,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_20.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_21.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_22.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,supra_littoral,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_23.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,2.681923833363133,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
Longmen_2018-04-27_A_24.0_mesoplastics,Asia,Taiwan,Marine,Longmen,Beach,high_tide_line,Longmen_Beach,2018.0,2018-04-27 00:00:00,0.0,mesoplastics,5-25 mm,unknown,Taiwan Beaches,Beach,"Longmen_Beach, Taiwan",Very Low,unknown
